"Date","Products"
"2021-04-18","11"
"2021-04-17","91"
"2021-04-16","58"
"2021-04-15","67"
"2021-04-14","49"
"2021-04-13","66"
"2021-04-12","33"
"2021-04-11","28"
"2021-04-10","56"
"2021-04-09","59"
"2021-04-08","228"
"2021-04-07","63"
"2021-04-06","41"
"2021-04-05","6"
"2021-04-04","2"
"2021-04-03","30"
"2021-04-02","80"
"2021-04-01","7"
"2021-03-31","21"
"2021-03-30","57"
"2021-03-28","6"
"2021-03-27","84"
"2021-03-26","66"
"2021-03-25","79"
"2021-03-24","61"
"2021-03-23","83"
"2021-03-22","15"
"2021-03-21","2"
"2021-03-20","86"
"2021-03-19","1049"
"2021-03-18","29"
"2021-03-17","241"
"2021-03-16","45"
"2021-03-15","2"
"2021-03-14","23"
"2021-03-13","115"
"2021-03-12","76"
"2021-03-11","122"
"2021-03-10","137"
"2021-03-09","101"
"2021-03-08","6"
"2021-03-07","1"
"2021-03-06","121"
"2021-03-04","134"
"2021-03-03","62"
"2021-03-02","66"
"2021-02-28","2"
"2021-02-27","83"
"2021-02-26","66"
"2021-02-25","27"
"2021-02-24","48"
"2021-02-23","102"
"2021-02-21","4"
"2021-02-20","15"
"2021-02-19","49"
"2021-02-18","43"
"2021-02-17","78"
"2021-02-16","19"
"2021-02-14","12"
"2021-02-13","74"
"2021-02-12","91"
"2021-02-11","37"
"2021-02-10","70"
"2021-02-09","20"
"2021-02-08","9"
"2021-02-07","11"
"2021-02-06","27"
"2021-02-05","42"
"2021-02-04","45"
"2021-02-03","30"
"2021-02-02","95"
"2021-02-01","4"
"2021-01-31","1"
"2021-01-30","52"
"2021-01-29","68"
"2021-01-28","30"
"2021-01-27","63"
"2021-01-26","26"
"2021-01-25","1"
"2021-01-24","2"
"2021-01-23","7"
"2021-01-22","55"
"2021-01-21","43"
"2021-01-20","54"
"2021-01-19","44"
"2021-01-18","2"
"2021-01-17","5"
"2021-01-16","54"
"2021-01-15","38"
"2021-01-14","24"
"2021-01-13","17"
"2021-01-12","33"
"2021-01-10","1"
"2021-01-09","33"
"2021-01-08","23"
"2021-01-07","39"
"2021-01-06","2"
"2021-01-05","15"
"2021-01-04","1"
"2021-01-03","2"
"2021-01-02","3"
"2021-01-01","6"
"2020-12-31","3"
"2020-12-30","27"
"2020-12-29","46"
"2020-12-28","18"
"2020-12-27","24"
"2020-12-26","12"
"2020-12-25","42"
"2020-12-24","80"
"2020-12-23","90"
"2020-12-22","36"
"2020-12-21","1"
"2020-12-20","16"
"2020-12-19","36"
"2020-12-18","21"
"2020-12-17","60"
"2020-12-16","2"
"2020-12-15","6"
"2020-12-14","1"
"2020-12-13","2"
"2020-12-12","4"
"2020-12-11","9"
"2020-12-10","25"
"2020-12-09","10"
"2020-12-07","4"
"2020-12-06","6"
"2020-12-05","56"
"2020-12-04","60"
"2020-12-03","25"
"2020-12-02","16"
"2020-12-01","59"
"2020-11-30","19"
"2020-11-29","50"
"2020-11-28","15"
"2020-11-27","276"
"2020-11-26","23"
"2020-11-25","12"
"2020-11-24","8"
"2020-11-23","12"
"2020-11-22","17"
"2020-11-21","18"
"2020-11-20","80"
"2020-11-19","143"
"2020-11-18","390"
"2020-11-17","13"
"2020-11-16","20"
"2020-11-15","17"
"2020-11-14","31"
"2020-11-13","138"
"2020-11-12","80"
"2020-11-11","136"
"2020-11-10","8"
"2020-11-09","11"
"2020-11-08","16"
"2020-11-07","123"
"2020-11-06","43"
"2020-11-05","138"
"2020-11-04","146"
"2020-11-03","26"
"2020-11-02","14"
"2020-11-01","51"
"2020-10-31","82"
"2020-10-30","93"
"2020-10-29","104"
"2020-10-28","46"
"2020-10-27","53"
"2020-10-26","224"
"2020-10-25","28"
"2020-10-24","96"
"2020-10-23","109"
"2020-10-22","56"
"2020-10-21","57"
"2020-10-20","112"
"2020-10-19","8"
"2020-10-18","6"
"2020-10-17","82"
"2020-10-16","93"
"2020-10-15","112"
"2020-10-14","128"
"2020-10-12","2"
"2020-10-11","7"
"2020-10-10","105"
"2020-10-09","175"
"2020-10-08","112"
"2020-10-07","124"
"2020-10-06","84"
"2020-10-05","5"
"2020-10-04","31"
"2020-10-03","107"
"2020-10-02","132"
"2020-10-01","31"
"2020-09-30","73"
"2020-09-29","123"
"2020-09-28","16"
"2020-09-27","46"
"2020-09-26","21"
"2020-09-25","117"
"2020-09-24","103"
"2020-09-23","210"
"2020-09-22","60"
"2020-09-21","23"
"2020-09-20","18"
"2020-09-19","70"
"2020-09-18","54"
"2020-09-17","85"
"2020-09-16","70"
"2020-09-15","52"
"2020-09-14","22"
"2020-09-13","3"
"2020-09-12","49"
"2020-09-11","99"
"2020-09-10","91"
"2020-09-09","62"
"2020-09-08","1"
"2020-09-05","53"
"2020-09-04","82"
"2020-09-03","80"
"2020-09-02","21"
"2020-09-01","72"
"2020-08-31","14"
"2020-08-30","46"
"2020-08-29","98"
"2020-08-28","91"
"2020-08-27","61"
"2020-08-26","38"
"2020-08-25","34"
"2020-08-24","6"
"2020-08-23","3"
"2020-08-22","51"
"2020-08-21","101"
"2020-08-20","10"
"2020-08-19","84"
"2020-08-18","38"
"2020-08-17","2"
"2020-08-16","9"
"2020-08-15","23"
"2020-08-14","32"
"2020-08-13","71"
"2020-08-12","55"
"2020-08-11","49"
"2020-08-09","8"
"2020-08-08","48"
"2020-08-07","42"
"2020-08-06","61"
"2020-08-05","57"
"2020-08-04","52"
"2020-08-02","1"
"2020-08-01","55"
"2020-07-31","67"
"2020-07-30","27"
"2020-07-29","73"
"2020-07-28","28"
"2020-07-27","1"
"2020-07-26","1"
"2020-07-25","6"
"2020-07-24","12"
"2020-07-23","11"
"2020-07-22","22"
"2020-07-21","5"
"2020-07-20","2"
"2020-07-19","12"
"2020-07-18","1"
"2020-07-17","7"
"2020-07-16","4"
"2020-07-15","48"
"2020-07-14","8"
"2020-07-11","28"
"2020-07-10","21"
"2020-07-09","14"
"2020-07-08","2"
"2020-07-05","9"
"2020-07-04","2"
"2020-07-03","10"
"2020-07-02","3"
"2020-07-01","58"
"2020-06-30","37"
"2020-06-29","38"
"2020-06-28","1"
"2020-06-27","59"
"2020-06-26","55"
"2020-06-25","45"
"2020-06-24","48"
"2020-06-23","52"
"2020-06-22","4"
"2020-06-21","7"
"2020-06-20","5"
"2020-06-19","25"
"2020-06-18","45"
"2020-06-17","123"
"2020-06-16","28"
"2020-06-13","6"
"2020-06-12","3"
"2020-06-11","15"
"2020-06-10","151"
"2020-06-09","4"
"2020-06-07","4"
"2020-06-06","65"
"2020-06-05","10"
"2020-06-04","19"
"2020-06-03","5"
"2020-06-02","4"
"2020-06-01","15"
"2020-05-30","5"
"2020-05-29","63"
"2020-05-28","52"
"2020-05-27","14"
"2020-05-26","33"
"2020-05-23","9"
"2020-05-22","65"
"2020-05-21","25"
"2020-05-20","3"
"2020-05-17","9"
"2020-05-16","2"
"2020-05-15","3"
"2020-05-14","22"
"2020-05-13","40"
"2020-05-12","28"
"2020-05-11","1"
"2020-05-10","5"
"2020-05-09","41"
"2020-05-08","48"
"2020-05-07","41"
"2020-05-06","39"
"2020-05-05","44"
"2020-05-03","2"
"2020-05-02","65"
"2020-05-01","57"
"2020-04-30","84"
"2020-04-29","149"
"2020-04-28","162"
"2020-04-25","73"
"2020-04-24","149"
"2020-04-23","163"
"2020-04-22","64"
"2020-04-21","77"
"2020-04-19","3"
"2020-04-18","171"
"2020-04-17","68"
"2020-04-16","69"
"2020-04-15","99"
"2020-04-14","27"
"2020-04-11","34"
"2020-04-10","55"
"2020-04-09","126"
"2020-04-08","16"
"2020-04-07","160"
"2020-04-05","25"
"2020-04-04","33"
"2020-04-03","74"
"2020-04-02","46"
"2020-04-01","54"
"2020-03-31","40"
"2020-03-28","73"
"2020-03-27","52"
"2020-03-26","36"
"2020-03-25","87"
"2020-03-24","79"
"2020-03-23","31"
"2020-03-21","99"
"2020-03-20","186"
"2020-03-19","135"
"2020-03-18","201"
"2020-03-17","92"
"2020-03-15","54"
"2020-03-14","176"
"2020-03-13","169"
"2020-03-12","145"
"2020-03-11","198"
"2020-03-10","196"
"2020-03-07","221"
"2020-03-06","184"
"2020-03-05","163"
"2020-03-04","251"
"2020-03-03","158"
"2020-03-01","3"
"2020-02-29","321"
"2020-02-28","116"
"2020-02-27","88"
"2020-02-26","72"
"2020-02-25","88"
"2020-02-23","12"
"2020-02-22","45"
"2020-02-21","4"
"2020-02-20","40"
"2020-02-19","37"
"2020-02-18","55"
"2020-02-16","6"
"2020-02-15","12"
"2020-02-14","47"
"2020-02-13","18"
"2020-02-12","4"
"2020-02-11","25"
"2020-02-08","25"
"2020-02-07","32"
"2020-02-06","28"
"2020-02-05","34"
"2020-02-04","18"
"2020-02-01","18"
"2020-01-31","27"
"2020-01-30","27"
"2020-01-29","52"
"2020-01-28","40"
"2020-01-26","2"
"2020-01-25","36"
"2020-01-24","12"
"2020-01-23","437"
"2020-01-22","34"
"2020-01-21","57"
"2020-01-18","25"
"2020-01-17","21"
"2020-01-16","1"
"2020-01-15","2"
"2020-01-14","52"
"2020-01-11","54"
"2020-01-10","47"
"2020-01-09","16"
"2020-01-08","26"
"2020-01-07","34"
"2020-01-04","11"
"2020-01-03","20"
"2020-01-01","4"
"2019-12-31","101"
"2019-12-30","4"
"2019-12-28","126"
"2019-12-27","59"
"2019-12-26","3"
"2019-12-25","23"
"2019-12-24","63"
"2019-12-22","107"
"2019-12-21","23"
"2019-12-20","23"
"2019-12-19","44"
"2019-12-18","5"
"2019-12-17","6"
"2019-12-14","54"
"2019-12-13","6"
"2019-12-12","30"
"2019-12-11","15"
"2019-12-10","102"
"2019-12-07","9"
"2019-12-06","2"
"2019-12-05","8"
"2019-12-04","18"
"2019-12-03","11"
"2019-12-01","2"
"2019-11-30","22"
"2019-11-29","9"
"2019-11-28","43"
"2019-11-27","36"
"2019-11-26","22"
"2019-11-24","38"
"2019-11-23","59"
"2019-11-22","109"
"2019-11-21","106"
"2019-11-20","58"
"2019-11-19","41"
"2019-11-18","30"
"2019-11-16","18"
"2019-11-15","41"
"2019-11-14","70"
"2019-11-13","70"
"2019-11-12","57"
"2019-11-09","52"
"2019-11-08","36"
"2019-11-07","86"
"2019-11-06","66"
"2019-11-05","104"
"2019-11-02","70"
"2019-11-01","271"
"2019-10-31","12"
"2019-10-30","34"
"2019-10-29","34"
"2019-10-26","3"
"2019-10-25","61"
"2019-10-24","71"
"2019-10-23","147"
"2019-10-22","102"
"2019-10-19","37"
"2019-10-18","40"
"2019-10-17","39"
"2019-10-16","60"
"2019-10-12","85"
"2019-10-11","122"
"2019-10-10","101"
"2019-10-09","76"
"2019-10-08","76"
"2019-10-07","5"
"2019-10-06","1"
"2019-10-05","49"
"2019-10-04","46"
"2019-10-03","35"
"2019-10-02","82"
"2019-10-01","110"
"2019-09-29","8"
"2019-09-28","130"
"2019-09-27","98"
"2019-09-26","123"
"2019-09-25","183"
"2019-09-24","101"
"2019-09-21","87"
"2019-09-20","88"
"2019-09-19","90"
"2019-09-18","145"
"2019-09-17","130"
"2019-09-16","182"
"2019-09-14","118"
"2019-09-13","106"
"2019-09-12","212"
"2019-09-11","98"
"2019-09-10","47"
"2019-09-08","6"
"2019-09-07","18"
"2019-09-06","35"
"2019-09-05","45"
"2019-09-04","37"
"2019-09-01","2"
"2019-08-31","73"
"2019-08-30","12"
"2019-08-29","66"
"2019-08-28","122"
"2019-08-27","100"
"2019-08-26","1"
"2019-08-24","69"
"2019-08-23","216"
"2019-08-21","147"
"2019-08-20","102"
"2019-08-17","73"
"2019-08-16","98"
"2019-08-15","38"
"2019-08-14","96"
"2019-08-13","81"
"2019-08-10","99"
"2019-08-09","49"
"2019-08-08","77"
"2019-08-07","90"
"2019-08-06","102"
"2019-08-05","6"
"2019-08-03","50"
"2019-08-02","36"
"2019-08-01","35"
"2019-07-31","28"
"2019-07-30","30"
"2019-07-29","1"
"2019-07-27","86"
"2019-07-26","88"
"2019-07-25","66"
"2019-07-24","55"
"2019-07-23","48"
"2019-07-20","68"
"2019-07-19","162"
"2019-07-18","3"
"2019-07-17","3"
"2019-07-16","57"
"2019-07-15","184"
"2019-07-14","19"
"2019-07-13","98"
"2019-07-12","92"
"2019-07-11","64"
"2019-07-10","39"
"2019-07-09","39"
"2019-07-06","64"
"2019-07-05","12"
"2019-07-04","18"
"2019-07-03","28"
"2019-06-29","65"
"2019-06-28","74"
"2019-06-26","19"
"2019-06-25","3"
"2019-06-22","36"
"2019-06-21","13"
"2019-06-20","21"
"2019-06-19","1"
"2019-06-18","73"
"2019-06-17","186"
"2019-06-14","1"
"2019-06-13","90"
"2019-06-12","1"
"2019-06-11","1"
"2019-06-07","13"
"2019-06-04","4"
"2019-05-30","9"
"2019-05-28","58"
"2019-05-25","25"
"2019-05-24","10"
"2019-05-23","25"
"2019-05-22","20"
"2019-05-21","1"
"2019-05-18","67"
"2019-05-17","25"
"2019-05-16","8"
"2019-05-15","28"
"2019-05-14","9"
"2019-05-13","7"
"2019-05-11","11"
"2019-05-10","18"
"2019-05-09","31"
"2019-05-08","31"
"2019-05-07","67"
"2019-05-06","8"
"2019-05-04","60"
"2019-05-03","36"
"2019-05-02","139"
"2019-05-01","74"
"2019-04-30","23"
"2019-04-27","29"
"2019-04-26","94"
"2019-04-25","17"
"2019-04-24","31"
"2019-04-23","15"
"2019-04-20","25"
"2019-04-19","113"
"2019-04-18","80"
"2019-04-17","75"
"2019-04-16","37"
"2019-04-13","32"
"2019-04-12","59"
"2019-04-11","50"
"2019-04-10","106"
"2019-04-09","91"
"2019-04-08","38"
"2019-04-06","73"
"2019-04-05","64"
"2019-04-04","99"
"2019-04-03","81"
"2019-04-02","59"
"2019-04-01","2"
"2019-03-30","105"
"2019-03-29","83"
"2019-03-28","101"
"2019-03-27","74"
"2019-03-26","152"
"2019-03-25","27"
"2019-03-24","11"
"2019-03-23","135"
"2019-03-22","168"
"2019-03-21","186"
"2019-03-20","115"
"2019-03-19","151"
"2019-03-18","9"
"2019-03-17","106"
"2019-03-15","244"
"2019-03-14","215"
"2019-03-13","263"
"2019-03-12","237"
"2019-03-11","17"
"2019-03-10","7"
"2019-03-09","123"
"2019-03-08","110"
"2019-03-07","73"
"2019-03-06","159"
"2019-03-05","140"
"2019-03-04","16"
"2019-03-02","54"
"2019-03-01","71"
"2019-02-28","61"
"2019-02-27","64"
"2019-02-26","61"
"2019-02-25","8"
"2019-02-24","1"
"2019-02-23","31"
"2019-02-22","34"
"2019-02-21","76"
"2019-02-20","60"
"2019-02-19","63"
"2019-02-18","9"
"2019-02-17","174"
"2019-02-15","196"
"2019-02-14","80"
"2019-02-13","72"
"2019-02-12","66"
"2019-02-11","47"
"2019-02-09","5"
"2019-02-08","22"
"2019-02-07","30"
"2019-02-06","52"
"2019-02-05","29"
"2019-02-04","16"
"2019-02-03","3"
"2019-02-02","29"
"2019-02-01","76"
"2019-01-31","147"
"2019-01-30","46"
"2019-01-29","53"
"2019-01-28","27"
"2019-01-26","18"
"2019-01-25","30"
"2019-01-24","54"
"2019-01-23","7"
"2019-01-22","6"
"2019-01-21","20"
"2019-01-19","5"
"2019-01-18","8"
"2019-01-17","4"
"2019-01-16","13"
"2019-01-15","8"
"2019-01-14","18"
"2019-01-10","13"
"2019-01-09","15"
"2019-01-08","34"
"2019-01-07","8"
"2019-01-05","13"
"2019-01-04","16"
"2019-01-03","25"
"2019-01-01","4"
"2018-12-31","6"
"2018-12-29","7"
"2018-12-28","12"
"2018-12-27","7"
"2018-12-25","1"
"2018-12-24","2"
"2018-12-22","36"
"2018-12-21","59"
"2018-12-20","36"
"2018-12-19","39"
"2018-12-18","54"
"2018-12-17","12"
"2018-12-15","8"
"2018-12-14","68"
"2018-12-13","31"
"2018-12-12","10"
"2018-12-11","17"
"2018-12-10","3"
"2018-12-08","12"
"2018-12-07","23"
"2018-12-06","28"
"2018-12-05","34"
"2018-12-04","9"
"2018-12-01","4"
"2018-11-30","1"
"2018-11-29","6"
"2018-11-28","5"
"2018-11-27","7"
"2018-11-26","1"
"2018-11-25","1"
"2018-11-24","16"
"2018-11-23","7"
"2018-11-22","4"
"2018-11-21","1"
"2018-11-20","7"
"2018-11-18","10"
"2018-11-17","32"
"2018-11-16","218"
"2018-11-15","3"
"2018-11-14","1"
"2018-11-13","52"
"2018-11-12","1"
"2018-11-10","15"
"2018-11-09","25"
"2018-11-08","101"
"2018-11-07","33"
"2018-11-06","21"
"2018-11-03","21"
"2018-11-02","15"
"2018-11-01","15"
"2018-10-31","11"
"2018-10-30","93"
"2018-10-29","31"
"2018-10-27","8"
"2018-10-26","51"
"2018-10-25","47"
"2018-10-24","90"
"2018-10-23","143"
"2018-10-22","32"
"2018-10-20","22"
"2018-10-19","81"
"2018-10-18","71"
"2018-10-17","77"
"2018-10-16","46"
"2018-10-15","39"
"2018-10-13","47"
"2018-10-12","87"
"2018-10-11","84"
"2018-10-10","32"
"2018-10-09","36"
"2018-10-06","16"
"2018-10-05","80"
"2018-10-04","63"
"2018-10-03","66"
"2018-10-02","78"
"2018-10-01","13"
"2018-09-29","54"
"2018-09-28","69"
"2018-09-27","21"
"2018-09-26","137"
"2018-09-25","72"
"2018-09-24","32"
"2018-09-23","1"
"2018-09-22","92"
"2018-09-21","87"
"2018-09-20","88"
"2018-09-19","63"
"2018-09-18","69"
"2018-09-17","35"
"2018-09-15","62"
"2018-09-14","30"
"2018-09-13","88"
"2018-09-12","70"
"2018-09-11","39"
"2018-09-08","65"
"2018-09-07","17"
"2018-09-06","31"
"2018-09-05","16"
"2018-09-04","1"
"2018-09-01","34"
"2018-08-31","57"
"2018-08-30","69"
"2018-08-29","33"
"2018-08-28","18"
"2018-08-25","27"
"2018-08-24","35"
"2018-08-23","42"
"2018-08-22","4"
"2018-08-21","63"
"2018-08-20","1"
"2018-08-19","4"
"2018-08-18","20"
"2018-08-17","21"
"2018-08-16","43"
"2018-08-15","20"
"2018-08-14","30"
"2018-08-12","5"
"2018-08-11","16"
"2018-08-10","19"
"2018-08-09","25"
"2018-08-08","33"
"2018-08-07","37"
"2018-08-05","16"
"2018-08-04","57"
"2018-08-03","77"
"2018-08-01","13"
"2018-07-31","3"
"2018-07-28","9"
"2018-07-27","10"
"2018-07-26","14"
"2018-07-25","19"
"2018-07-24","16"
"2018-07-21","5"
"2018-07-20","17"
"2018-07-19","14"
"2018-07-18","1"
"2018-07-17","5"
"2018-07-16","108"
"2018-07-14","19"
"2018-07-13","47"
"2018-07-12","17"
"2018-07-11","18"
"2018-07-10","4"
"2018-07-07","2"
"2018-07-06","37"
"2018-07-04","2"
"2018-06-30","2"
"2018-06-28","1"
"2018-06-27","7"
"2018-06-23","6"
"2018-06-22","5"
"2018-06-21","12"
"2018-06-20","7"
"2018-06-19","1"
"2018-06-18","1"
"2018-06-14","12"
"2018-06-13","6"
"2018-06-12","15"
"2018-06-09","2"
"2018-06-08","17"
"2018-06-07","27"
"2018-06-06","27"
"2018-06-02","2"
"2018-06-01","2"
"2018-05-31","14"
"2018-05-30","2"
"2018-05-29","6"
"2018-05-27","4"
"2018-05-25","23"
"2018-05-24","5"
"2018-05-19","5"
"2018-05-18","8"
"2018-05-17","2"
"2018-05-16","7"
"2018-05-15","8"
"2018-05-13","2"
"2018-05-11","13"
"2018-05-10","28"
"2018-05-09","29"
"2018-05-07","1"
"2018-05-06","1"
"2018-05-05","18"
"2018-05-04","14"
"2018-05-03","44"
"2018-05-02","6"
"2018-05-01","6"
"2018-04-29","8"
"2018-04-27","20"
"2018-04-26","28"
"2018-04-25","35"
"2018-04-24","4"
"2018-04-21","13"
"2018-04-20","55"
"2018-04-19","43"
"2018-04-18","55"
"2018-04-17","54"
"2018-04-14","37"
"2018-04-13","90"
"2018-04-12","48"
"2018-04-11","66"
"2018-04-10","34"
"2018-04-08","1"
"2018-04-07","59"
"2018-04-06","109"
"2018-04-05","63"
"2018-04-04","44"
"2018-04-03","1"
"2018-03-31","1"
"2018-03-30","6"
"2018-03-29","3"
"2018-03-28","67"
"2018-03-27","39"
"2018-03-25","4"
"2018-03-24","65"
"2018-03-23","10"
"2018-03-20","1"
"2018-03-16","4"
"2018-03-15","17"
"2018-03-14","43"
"2018-03-13","19"
"2018-03-12","7"
"2018-03-10","2"
"2018-03-09","22"
"2018-03-08","16"
"2018-03-07","7"
"2018-03-06","3"
"2018-03-03","7"
"2018-03-02","55"
"2018-03-01","14"
"2018-02-28","22"
"2018-02-27","38"
"2018-02-24","27"
"2018-02-23","95"
"2018-02-22","72"
"2018-02-21","27"
"2018-02-20","17"
"2018-02-18","1"
"2018-02-17","30"
"2018-02-16","37"
"2018-02-15","4"
"2018-02-14","19"
"2018-02-13","25"
"2018-02-10","24"
"2018-02-09","35"
"2018-02-08","23"
"2018-02-07","8"
"2018-02-06","10"
"2018-02-04","1"
"2018-02-03","15"
"2018-02-02","8"
"2018-02-01","32"
"2018-01-31","15"
"2018-01-29","1"
"2018-01-28","25"
"2018-01-26","6"
"2018-01-25","3"
"2018-01-24","1"
"2018-01-19","10"
"2018-01-18","4"
"2018-01-17","4"
"2018-01-16","5"
"2018-01-15","1"
"2018-01-12","3"
"2018-01-11","7"
"2018-01-10","3"
"2018-01-09","6"
"2018-01-08","2"
"2018-01-06","9"
"2018-01-05","4"
"2018-01-03","2"
"2017-12-30","5"
"2017-12-28","1"
"2017-12-27","1"
"2017-12-23","4"
"2017-12-22","24"
"2017-12-21","10"
